timestamp,corpus,cell,stage,provider,model,input_tokens,output_tokens,cache_write_tokens,cache_read_tokens,cost_usd
2026-07-28T18:51:01+00:00,msmarco,yaml_recursive_512,generation,openai,gpt-4o-mini,831,17,0,0,0.000135
2026-07-28T18:51:03+00:00,msmarco,yaml_recursive_512,generation,anthropic,claude-haiku-4-5-20251001,893,185,0,0,0.001818
2026-07-28T18:51:05+00:00,msmarco,yaml_recursive_512,generation,openai,gpt-4o-mini,645,53,0,0,0.000129
2026-07-28T18:51:07+00:00,msmarco,yaml_recursive_512,generation,anthropic,claude-haiku-4-5-20251001,696,226,0,0,0.001826
2026-07-28T18:51:08+00:00,msmarco,yaml_recursive_512,generation,openai,gpt-4o-mini,913,34,0,0,0.000157
2026-07-28T18:51:10+00:00,msmarco,yaml_recursive_512,generation,anthropic,claude-haiku-4-5-20251001,1093,146,0,0,0.001823
2026-07-28T18:51:12+00:00,msmarco,yaml_recursive_512,generation,openai,gpt-4o-mini,749,28,0,0,0.000129
2026-07-28T18:51:13+00:00,msmarco,yaml_recursive_512,generation,anthropic,claude-haiku-4-5-20251001,839,147,0,0,0.001574
2026-07-28T18:51:15+00:00,msmarco,yaml_recursive_512,generation,openai,gpt-4o-mini,765,77,0,0,0.000161
2026-07-28T18:51:18+00:00,msmarco,yaml_recursive_512,generation,anthropic,claude-haiku-4-5-20251001,813,264,0,0,0.002133
2026-07-28T18:51:19+00:00,msmarco,yaml_recursive_512,generation,openai,gpt-4o-mini,736,9,0,0,0.000116
2026-07-28T18:51:20+00:00,msmarco,yaml_recursive_512,generation,anthropic,claude-haiku-4-5-20251001,805,58,0,0,0.001095
2026-07-28T18:51:21+00:00,msmarco,yaml_recursive_512,generation,openai,gpt-4o-mini,736,16,0,0,0.00012
2026-07-28T18:51:23+00:00,msmarco,yaml_recursive_512,generation,anthropic,claude-haiku-4-5-20251001,821,139,0,0,0.001516
2026-07-28T18:51:24+00:00,msmarco,yaml_recursive_512,generation,openai,gpt-4o-mini,725,25,0,0,0.000124
2026-07-28T18:51:26+00:00,msmarco,yaml_recursive_512,generation,anthropic,claude-haiku-4-5-20251001,815,116,0,0,0.001395
2026-07-28T18:51:28+00:00,msmarco,yaml_recursive_512,generation,openai,gpt-4o-mini,686,30,0,0,0.000121
2026-07-28T18:51:30+00:00,msmarco,yaml_recursive_512,generation,anthropic,claude-haiku-4-5-20251001,780,189,0,0,0.001725
2026-07-28T18:51:31+00:00,msmarco,yaml_recursive_512,generation,openai,gpt-4o-mini,744,59,0,0,0.000147
2026-07-28T18:51:33+00:00,msmarco,yaml_recursive_512,generation,anthropic,claude-haiku-4-5-20251001,799,145,0,0,0.001524
2026-07-28T18:51:37+00:00,msmarco,yaml_recursive_512,generation,openai,gpt-4o-mini,706,74,0,0,0.00015
2026-07-28T18:51:40+00:00,msmarco,yaml_recursive_512,generation,anthropic,claude-haiku-4-5-20251001,761,217,0,0,0.001846
2026-07-28T18:51:41+00:00,msmarco,yaml_recursive_512,generation,openai,gpt-4o-mini,664,15,0,0,0.000109
2026-07-28T18:51:44+00:00,msmarco,yaml_recursive_512,generation,anthropic,claude-haiku-4-5-20251001,722,176,0,0,0.001602
2026-07-28T18:51:45+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,792,5,0,0,0.000817
2026-07-28T18:51:46+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,699,5,0,0,0.000724
2026-07-28T18:51:47+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,945,7,0,0,0.00098
2026-07-28T18:51:48+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,949,5,0,0,0.000974
2026-07-28T18:51:49+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,888,7,0,0,0.000923
2026-07-28T18:51:49+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,908,5,0,0,0.000933
2026-07-28T18:51:55+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,942,7,0,0,0.000977
2026-07-28T18:51:56+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,847,7,0,0,0.000882
2026-07-28T18:51:57+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,969,7,0,0,0.001004
2026-07-28T18:51:59+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,809,5,0,0,0.000834
2026-07-28T18:52:00+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,966,5,0,0,0.000991
2026-07-28T18:52:01+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,824,5,0,0,0.000849
2026-07-28T18:52:02+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,1019,7,0,0,0.001054
2026-07-28T18:52:03+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,854,7,0,0,0.000889
2026-07-28T18:52:03+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,893,7,0,0,0.000928
2026-07-28T18:52:05+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,847,7,0,0,0.000882
2026-07-28T18:52:06+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,996,5,0,0,0.001021
2026-07-28T18:52:07+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,919,5,0,0,0.000944
2026-07-28T18:52:08+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,927,7,0,0,0.000962
2026-07-28T18:52:09+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,996,5,0,0,0.001021
2026-07-28T18:52:10+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,917,7,0,0,0.000952
2026-07-28T18:52:11+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,876,7,0,0,0.000911
2026-07-28T18:52:12+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,806,5,0,0,0.000831
2026-07-28T18:52:13+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,945,5,0,0,0.00097
2026-07-28T18:52:14+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,1042,7,0,0,0.001077
2026-07-28T18:52:15+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,909,7,0,0,0.000944
2026-07-28T18:52:16+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,863,5,0,0,0.000888
2026-07-28T18:52:16+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,844,5,0,0,0.000869
2026-07-28T18:52:19+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,838,7,0,0,0.000873
2026-07-28T18:52:20+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,931,7,0,0,0.000966
2026-07-28T18:52:21+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,973,7,0,0,0.001008
2026-07-28T18:52:22+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,1066,7,0,0,0.001101
2026-07-28T18:52:23+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,974,7,0,0,0.001009
2026-07-28T18:52:25+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,890,7,0,0,0.000925
2026-07-28T18:52:26+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,842,5,0,0,0.000867
2026-07-28T18:52:27+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,999,7,0,0,0.001034
2026-07-28T18:52:27+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,843,7,0,0,0.000878
2026-07-28T18:52:29+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,901,5,0,0,0.000926
2026-07-28T18:52:29+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,914,5,0,0,0.000939
2026-07-28T18:52:31+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,754,5,0,0,0.000779
2026-07-28T18:52:32+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,1138,5,0,0,0.001163
2026-07-28T18:52:33+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,875,5,0,0,0.0009
2026-07-28T18:52:34+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,897,7,0,0,0.000932
2026-07-28T18:52:35+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,819,5,0,0,0.000844
2026-07-28T18:52:36+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,840,5,0,0,0.000865
2026-07-28T18:52:37+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,842,5,0,0,0.000867
2026-07-28T18:52:38+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,818,5,0,0,0.000843
2026-07-28T18:52:39+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,870,7,0,0,0.000905
2026-07-28T18:52:40+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,845,7,0,0,0.00088
2026-07-28T18:52:41+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,740,5,0,0,0.000765
2026-07-28T18:52:42+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,876,5,0,0,0.000901
2026-07-28T18:52:43+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,724,5,0,0,0.000749
2026-07-28T18:52:44+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,1076,7,0,0,0.001111
2026-07-28T18:52:45+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,992,5,0,0,0.001017
2026-07-28T18:52:46+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,1085,7,0,0,0.00112
2026-07-28T18:52:46+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,984,5,0,0,0.001009
2026-07-28T18:52:47+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,988,5,0,0,0.001013
2026-07-28T18:52:49+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,960,7,0,0,0.000995
2026-07-28T18:52:50+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,1070,7,0,0,0.001105
2026-07-28T18:52:52+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,953,7,0,0,0.000988
2026-07-28T18:52:52+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,1023,7,0,0,0.001058
2026-07-28T18:52:53+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,988,7,0,0,0.001023
2026-07-28T18:52:55+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,1155,7,0,0,0.00119
2026-07-28T18:52:56+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,936,5,0,0,0.000961
2026-07-28T18:52:57+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,1037,7,0,0,0.001072
2026-07-28T18:52:58+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,950,5,0,0,0.000975
2026-07-28T18:52:58+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,1043,5,0,0,0.001068
2026-07-28T18:52:59+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,966,7,0,0,0.001001
2026-07-28T18:53:00+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,1043,7,0,0,0.001078
2026-07-28T18:53:01+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,1138,7,0,0,0.001173
2026-07-28T18:53:06+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,1104,7,0,0,0.001139
2026-07-28T18:53:07+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,977,7,0,0,0.001012
2026-07-28T18:53:08+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,890,5,0,0,0.000915
2026-07-28T18:53:09+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,1133,7,0,0,0.001168
2026-07-28T18:53:10+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,1160,7,0,0,0.001195
2026-07-28T18:53:11+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,1006,5,0,0,0.001031
2026-07-28T18:53:13+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,968,5,0,0,0.000993
2026-07-28T18:53:14+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,960,7,0,0,0.000995
2026-07-28T18:53:15+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,974,7,0,0,0.001009
2026-07-28T18:53:16+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,1076,7,0,0,0.001111
2026-07-28T18:53:16+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,1109,7,0,0,0.001144
2026-07-28T18:53:17+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,1271,7,0,0,0.001306
2026-07-28T18:53:18+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,1066,7,0,0,0.001101
2026-07-28T18:53:19+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,992,5,0,0,0.001017
2026-07-28T18:53:20+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,928,5,0,0,0.000953
2026-07-28T18:53:20+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,1125,7,0,0,0.00116
2026-07-28T18:53:21+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,877,5,0,0,0.000902
2026-07-28T18:53:23+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,933,5,0,0,0.000958
2026-07-28T18:53:24+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,1077,7,0,0,0.001112
2026-07-28T18:53:25+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,923,7,0,0,0.000958
2026-07-28T18:53:25+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,1239,5,0,0,0.001264
2026-07-28T18:53:26+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,987,5,0,0,0.001012
2026-07-28T18:53:28+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,1077,7,0,0,0.001112
2026-07-28T18:53:29+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,865,5,0,0,0.00089
2026-07-28T18:53:31+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,960,5,0,0,0.000985
2026-07-28T18:53:32+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,928,5,0,0,0.000953
2026-07-28T18:53:33+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,971,7,0,0,0.001006
2026-07-28T18:53:33+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,944,5,0,0,0.000969
2026-07-28T18:53:34+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,979,7,0,0,0.001014
2026-07-28T18:53:35+00:00,msmarco,yaml_recursive_512,judge,anthropic,claude-haiku-4-5-20251001,897,7,0,0,0.000932
2026-07-28T18:54:30+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,165,38,0,0,0.000355
2026-07-28T18:54:31+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,183,47,0,0,0.000418
2026-07-28T18:54:33+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,159,66,0,0,0.000489
2026-07-28T18:54:34+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,195,51,0,0,0.00045
2026-07-28T18:54:36+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,197,38,0,0,0.000387
2026-07-28T18:54:37+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,163,44,0,0,0.000383
2026-07-28T18:54:39+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,189,35,0,0,0.000364
2026-07-28T18:54:40+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,193,41,0,0,0.000398
2026-07-28T18:54:42+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,201,41,0,0,0.000406
2026-07-28T18:54:43+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,117,42,0,0,0.000327
2026-07-28T18:54:45+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,201,69,0,0,0.000546
2026-07-28T18:54:47+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,173,41,0,0,0.000378
2026-07-28T18:54:48+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,128,32,0,0,0.000288
2026-07-28T18:54:49+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,177,36,0,0,0.000357
2026-07-28T18:54:51+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,115,44,0,0,0.000335
2026-07-28T18:54:52+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,172,39,0,0,0.000367
2026-07-28T18:54:54+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,211,37,0,0,0.000396
2026-07-28T18:54:55+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,155,39,0,0,0.00035
2026-07-28T18:54:56+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,189,38,0,0,0.000379
2026-07-28T18:54:57+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,139,52,0,0,0.000399
2026-07-28T18:54:59+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,166,58,0,0,0.000456
2026-07-28T18:55:00+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,155,43,0,0,0.00037
2026-07-28T18:55:01+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,129,44,0,0,0.000349
2026-07-28T18:55:03+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,125,46,0,0,0.000355
2026-07-28T18:55:04+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,140,31,0,0,0.000295
2026-07-28T18:55:05+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,201,35,0,0,0.000376
2026-07-28T18:55:07+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,151,36,0,0,0.000331
2026-07-28T18:55:09+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,181,45,0,0,0.000406
2026-07-28T18:55:10+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,129,36,0,0,0.000309
2026-07-28T18:55:11+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,128,36,0,0,0.000308
2026-07-28T18:55:13+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,176,44,0,0,0.000396
2026-07-28T18:55:14+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,141,62,0,0,0.000451
2026-07-28T18:55:15+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,199,33,0,0,0.000364
2026-07-28T18:55:17+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,204,42,0,0,0.000414
2026-07-28T18:55:18+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,302,47,0,0,0.000537
2026-07-28T18:55:20+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,128,50,0,0,0.000378
2026-07-28T18:55:21+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,177,40,0,0,0.000377
2026-07-28T18:55:22+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,215,44,0,0,0.000435
2026-07-28T18:55:24+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,179,37,0,0,0.000364
2026-07-28T18:55:26+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,153,45,0,0,0.000378
2026-07-28T18:55:27+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,255,44,0,0,0.000475
2026-07-28T18:55:28+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,254,51,0,0,0.000509
2026-07-28T18:55:30+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,203,44,0,0,0.000423
2026-07-28T18:55:32+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,173,43,0,0,0.000388
2026-07-28T18:55:33+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,167,43,0,0,0.000382
2026-07-28T18:55:35+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,255,61,0,0,0.00056
2026-07-28T18:55:36+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,242,44,0,0,0.000462
2026-07-28T18:55:37+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,191,33,0,0,0.000356
2026-07-28T18:55:39+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,329,38,0,0,0.000519
2026-07-28T18:55:40+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,249,33,0,0,0.000414
2026-07-28T18:55:41+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,193,43,0,0,0.000408
2026-07-28T18:55:42+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,144,48,0,0,0.000384
2026-07-28T18:55:44+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,203,40,0,0,0.000403
2026-07-28T18:55:45+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,265,42,0,0,0.000475
2026-07-28T18:55:46+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,229,33,0,0,0.000394
2026-07-28T18:55:47+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,177,35,0,0,0.000352
2026-07-28T18:55:49+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,229,43,0,0,0.000444
2026-07-28T18:55:50+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,255,56,0,0,0.000535
2026-07-28T18:55:51+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,371,42,0,0,0.000581
2026-07-28T18:55:53+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,201,56,0,0,0.000481
2026-07-28T18:55:54+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,129,54,0,0,0.000399
2026-07-28T18:55:55+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,145,49,0,0,0.00039
2026-07-28T18:55:57+00:00,msmarco,ctx,contextualization,anthropic,claude-haiku-4-5-20251001,248,53,0,0,0.000513
